product_id,product_name,price,brand,description,rating,rating_count,user_id,user_name
5d62c9e0,Toilet Brush,734.33,Brand 30,"A high-quality toilet brush made by Brand 30. Durable and stylish, perfect for modern bathrooms.",4.0,475,U0986,User_138
b84c7f39,Toilet Brush,53.29,Brand 11,"A high-quality toilet brush made by Brand 11. Durable and stylish, perfect for modern bathrooms.",4.6,69,U0452,User_75
c51047f1,Bidet,944.42,Brand 44,"A high-quality bidet made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.2,243,U0561,User_329
7236b263,Wall Mount,845.57,Brand 17,"A high-quality wall mount made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.1,145,U0500,User_803
0093cb8b,Showerhead,298.96,Brand 48,"A high-quality showerhead made by Brand 48. Durable and stylish, perfect for modern bathrooms.",4.1,76,U0956,User_494
2df497bc,Corner Shelf,402.15,Brand 5,"A high-quality corner shelf made by Brand 5. Durable and stylish, perfect for modern bathrooms.",4.1,434,U0596,User_673
89af8a52,Towel Rack,995.65,Brand 44,"A high-quality towel rack made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.8,73,U0601,User_807
1b6e7a7e,Bathtub,458.66,Brand 39,"A high-quality bathtub made by Brand 39. Durable and stylish, perfect for modern bathrooms.",4.1,181,U0410,User_561
3a2bb2ba,Bathroom Scale,191.73,Brand 13,"A high-quality bathroom scale made by Brand 13. Durable and stylish, perfect for modern bathrooms.",5.0,171,U0795,User_724
e4949b13,Towel Rack,445.54,Brand 18,"A high-quality towel rack made by Brand 18. Durable and stylish, perfect for modern bathrooms.",4.9,360,U0884,User_55
e514501a,Shower Curtain,132.02,Brand 17,"A high-quality shower curtain made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.9,148,U0749,User_681
f57dcb98,Wall Mount,880.77,Brand 12,"A high-quality wall mount made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.4,262,U0776,User_522
83a218a4,Pipe Connector,156.73,Brand 3,"A high-quality pipe connector made by Brand 3. Durable and stylish, perfect for modern bathrooms.",4.6,472,U0832,User_444
e6807d6e,Corner Shelf,708.44,Brand 2,"A high-quality corner shelf made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.8,484,U0882,User_241
f1874631,Towel Rack,953.15,Brand 28,"A high-quality towel rack made by Brand 28. Durable and stylish, perfect for modern bathrooms.",3.1,331,U0108,User_101
45f2801f,Shower Panel,901.18,Brand 13,"A high-quality shower panel made by Brand 13. Durable and stylish, perfect for modern bathrooms.",4.5,95,U0459,User_473
933ac75b,Shower Enclosure,434.82,Brand 44,"A high-quality shower enclosure made by Brand 44. Durable and stylish, perfect for modern bathrooms.",5.0,396,U0117,User_393
44430c68,Sink,373.19,Brand 18,"A high-quality sink made by Brand 18. Durable and stylish, perfect for modern bathrooms.",3.2,344,U0822,User_420
14acc67d,Showerhead,915.39,Brand 26,"A high-quality showerhead made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.1,292,U0492,User_548
3f6ac1c1,Bidet,238.71,Brand 19,"A high-quality bidet made by Brand 19. Durable and stylish, perfect for modern bathrooms.",3.4,363,U0392,User_504
b8324504,Faucet,870.97,Brand 39,"A high-quality faucet made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.4,84,U0250,User_563
42e5c2ef,Sink,189.72,Brand 2,"A high-quality sink made by Brand 2. Durable and stylish, perfect for modern bathrooms.",3.1,131,U0563,User_900
ba7dcb61,Hand Shower,596.19,Brand 10,"A high-quality hand shower made by Brand 10. Durable and stylish, perfect for modern bathrooms.",4.3,200,U0026,User_253
6674992c,Toilet Seat,152.83,Brand 34,"A high-quality toilet seat made by Brand 34. Durable and stylish, perfect for modern bathrooms.",4.5,314,U0873,User_686
41d4e65a,Drain Cover,833.71,Brand 27,"A high-quality drain cover made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.2,21,U0414,User_243
a36525b8,Drain Cover,843.58,Brand 12,"A high-quality drain cover made by Brand 12. Durable and stylish, perfect for modern bathrooms.",4.6,475,U0425,User_524
d1e2566d,Cabinet,760.76,Brand 38,"A high-quality cabinet made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.1,39,U0158,User_32
672735a7,Toilet,125.45,Brand 48,"A high-quality toilet made by Brand 48. Durable and stylish, perfect for modern bathrooms.",3.4,430,U0227,User_481
3b896597,Hand Shower,762.09,Brand 50,"A high-quality hand shower made by Brand 50. Durable and stylish, perfect for modern bathrooms.",4.1,467,U0371,User_781
2c06d9c6,Toilet Paper Holder,646.19,Brand 22,"A high-quality toilet paper holder made by Brand 22. Durable and stylish, perfect for modern bathrooms.",4.3,439,U0649,User_809
da31148b,Heated Towel Rail,279.92,Brand 42,"A high-quality heated towel rail made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.4,300,U0716,User_250
4955c193,Bathtub,452.01,Brand 38,"A high-quality bathtub made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.5,365,U0942,User_280
d3e60257,Sink,535.43,Brand 27,"A high-quality sink made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.3,413,U0549,User_518
a4f23a86,Showerhead,158.73,Brand 11,"A high-quality showerhead made by Brand 11. Durable and stylish, perfect for modern bathrooms.",3.6,196,U0090,User_923
afeada4b,Heated Towel Rail,799.57,Brand 15,"A high-quality heated towel rail made by Brand 15. Durable and stylish, perfect for modern bathrooms.",4.8,239,U0811,User_594
688e5991,Showerhead,200.28,Brand 19,"A high-quality showerhead made by Brand 19. Durable and stylish, perfect for modern bathrooms.",3.4,377,U0581,User_367
951215c9,Corner Shelf,479.08,Brand 9,"A high-quality corner shelf made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.3,121,U0894,User_276
3f29feab,Water Filter,414.0,Brand 34,"A high-quality water filter made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.5,293,U0912,User_132
428f845b,Wall Tiles,972.58,Brand 6,"A high-quality wall tiles made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.1,52,U0675,User_877
735bea4f,Wall Tiles,188.29,Brand 34,"A high-quality wall tiles made by Brand 34. Durable and stylish, perfect for modern bathrooms.",4.4,296,U0592,User_188
3dab2031,Toilet Seat,294.37,Brand 35,"A high-quality toilet seat made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.5,58,U0659,User_665
387c3bfe,Shower Enclosure,713.02,Brand 33,"A high-quality shower enclosure made by Brand 33. Durable and stylish, perfect for modern bathrooms.",4.6,487,U0981,User_618
c41d52eb,Toilet Seat,419.62,Brand 27,"A high-quality toilet seat made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.1,142,U0177,User_807
4f84c2fc,Plunger,89.44,Brand 44,"A high-quality plunger made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.5,366,U0556,User_100
363e49a9,Cabinet,226.79,Brand 23,"A high-quality cabinet made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.7,419,U0362,User_133
7863b809,Soap Dispenser,651.1,Brand 2,"A high-quality soap dispenser made by Brand 2. Durable and stylish, perfect for modern bathrooms.",3.2,286,U0450,User_626
b22a459b,Soap Dispenser,301.38,Brand 24,"A high-quality soap dispenser made by Brand 24. Durable and stylish, perfect for modern bathrooms.",3.3,229,U0762,User_452
1daf2f57,Plunger,401.65,Brand 25,"A high-quality plunger made by Brand 25. Durable and stylish, perfect for modern bathrooms.",4.2,486,U0806,User_977
f2abc740,Wall Tiles,500.57,Brand 3,"A high-quality wall tiles made by Brand 3. Durable and stylish, perfect for modern bathrooms.",3.5,451,U0790,User_740
daaf4f6b,Heated Towel Rail,407.06,Brand 40,"A high-quality heated towel rail made by Brand 40. Durable and stylish, perfect for modern bathrooms.",4.1,106,U0860,User_306
33fa39fb,Wall Tiles,859.02,Brand 10,"A high-quality wall tiles made by Brand 10. Durable and stylish, perfect for modern bathrooms.",3.4,190,U0456,User_413
fad3f93e,Showerhead,727.99,Brand 38,"A high-quality showerhead made by Brand 38. Durable and stylish, perfect for modern bathrooms.",5.0,351,U0564,User_579
9a11fc0a,Mirror,401.0,Brand 16,"A high-quality mirror made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.6,60,U0751,User_882
fdaac2d5,Heated Towel Rail,678.35,Brand 28,"A high-quality heated towel rail made by Brand 28. Durable and stylish, perfect for modern bathrooms.",4.4,61,U0405,User_161
305a2d5b,Floor Drain,890.24,Brand 6,"A high-quality floor drain made by Brand 6. Durable and stylish, perfect for modern bathrooms.",3.1,282,U0159,User_375
ef7290aa,Heated Towel Rail,522.72,Brand 17,"A high-quality heated towel rail made by Brand 17. Durable and stylish, perfect for modern bathrooms.",4.9,162,U0033,User_921
b58af5e3,Bidet,412.86,Brand 1,"A high-quality bidet made by Brand 1. Durable and stylish, perfect for modern bathrooms.",3.0,316,U0246,User_458
e2177a9b,Floor Drain,939.04,Brand 44,"A high-quality floor drain made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.8,84,U0482,User_940
460e86a1,Drain Cover,915.21,Brand 14,"A high-quality drain cover made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.1,232,U0479,User_16
64d5c5c0,Shower Enclosure,705.23,Brand 31,"A high-quality shower enclosure made by Brand 31. Durable and stylish, perfect for modern bathrooms.",3.4,464,U0655,User_487
3e76f0fc,Wall Mount,811.91,Brand 28,"A high-quality wall mount made by Brand 28. Durable and stylish, perfect for modern bathrooms.",4.7,403,U0362,User_487
387c3bfe,Shower Enclosure,713.02,Brand 33,"A high-quality shower enclosure made by Brand 33. Durable and stylish, perfect for modern bathrooms.",4.6,487,U0829,User_458
7b6a6633,Corner Shelf,438.14,Brand 26,"A high-quality corner shelf made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.5,256,U0436,User_817
23bf34e2,Sink,443.35,Brand 20,"A high-quality sink made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.7,319,U0191,User_583
2fcee6a5,Bidet,512.18,Brand 34,"A high-quality bidet made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.3,404,U0477,User_53
f34a754e,Shower Panel,357.67,Brand 2,"A high-quality shower panel made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.4,44,U0260,User_958
ebd463fd,Corner Shelf,638.64,Brand 15,"A high-quality corner shelf made by Brand 15. Durable and stylish, perfect for modern bathrooms.",4.8,180,U0397,User_797
fd533da9,Towel Rack,407.28,Brand 27,"A high-quality towel rack made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.0,274,U0641,User_101
12c1f33e,Showerhead,181.55,Brand 42,"A high-quality showerhead made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.0,364,U0136,User_242
6888d543,Vanity Unit,371.51,Brand 23,"A high-quality vanity unit made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.6,6,U0525,User_204
1092843c,Corner Shelf,233.55,Brand 37,"A high-quality corner shelf made by Brand 37. Durable and stylish, perfect for modern bathrooms.",4.9,14,U0671,User_18
dc81e0cc,Mirror,668.11,Brand 9,"A high-quality mirror made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.5,488,U0860,User_262
7071680c,Cabinet,607.32,Brand 19,"A high-quality cabinet made by Brand 19. Durable and stylish, perfect for modern bathrooms.",4.1,47,U0140,User_748
8a81e46e,Toilet Paper Holder,389.52,Brand 41,"A high-quality toilet paper holder made by Brand 41. Durable and stylish, perfect for modern bathrooms.",3.7,481,U0386,User_66
d5fb3cf2,Soap Dispenser,470.8,Brand 17,"A high-quality soap dispenser made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.1,87,U0408,User_406
8852e9aa,Toilet Seat,789.49,Brand 6,"A high-quality toilet seat made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.2,50,U0451,User_380
a68ec4f6,Towel Rack,356.14,Brand 30,"A high-quality towel rack made by Brand 30. Durable and stylish, perfect for modern bathrooms.",5.0,392,U0583,User_194
209da5a2,Shower Panel,892.32,Brand 42,"A high-quality shower panel made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.5,394,U0432,User_137
685f8f4c,Shower Curtain,222.0,Brand 45,"A high-quality shower curtain made by Brand 45. Durable and stylish, perfect for modern bathrooms.",3.5,412,U0953,User_467
ac8816d7,Toilet Brush,729.96,Brand 10,"A high-quality toilet brush made by Brand 10. Durable and stylish, perfect for modern bathrooms.",3.1,474,U0262,User_746
e62c6448,Cabinet,988.61,Brand 12,"A high-quality cabinet made by Brand 12. Durable and stylish, perfect for modern bathrooms.",5.0,474,U0967,User_579
935867cd,Vanity Unit,821.33,Brand 2,"A high-quality vanity unit made by Brand 2. Durable and stylish, perfect for modern bathrooms.",5.0,97,U0694,User_640
cc209bc0,Shower Enclosure,716.51,Brand 9,"A high-quality shower enclosure made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.1,135,U0449,User_451
164cf491,Wall Mount,766.77,Brand 22,"A high-quality wall mount made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.6,89,U0670,User_617
93673ce7,Soap Dispenser,834.02,Brand 32,"A high-quality soap dispenser made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.5,131,U0036,User_631
06f25f67,Faucet,196.01,Brand 30,"A high-quality faucet made by Brand 30. Durable and stylish, perfect for modern bathrooms.",3.8,328,U0211,User_749
2631e31c,Soap Dispenser,140.06,Brand 41,"A high-quality soap dispenser made by Brand 41. Durable and stylish, perfect for modern bathrooms.",3.1,387,U0423,User_352
57cf1f5a,Shower Enclosure,978.95,Brand 18,"A high-quality shower enclosure made by Brand 18. Durable and stylish, perfect for modern bathrooms.",5.0,290,U0251,User_287
3bf6a289,Cabinet,819.86,Brand 18,"A high-quality cabinet made by Brand 18. Durable and stylish, perfect for modern bathrooms.",3.6,470,U0393,User_774
32c6a14d,Faucet,995.77,Brand 2,"A high-quality faucet made by Brand 2. Durable and stylish, perfect for modern bathrooms.",3.4,97,U0414,User_336
c63fdb47,Vanity Unit,473.53,Brand 48,"A high-quality vanity unit made by Brand 48. Durable and stylish, perfect for modern bathrooms.",4.0,51,U0885,User_763
c8df30b2,Hand Shower,624.51,Brand 20,"A high-quality hand shower made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.0,357,U0906,User_421
a80ad0af,Sink,276.75,Brand 38,"A high-quality sink made by Brand 38. Durable and stylish, perfect for modern bathrooms.",3.6,94,U0595,User_414
6381044e,Sink,633.97,Brand 37,"A high-quality sink made by Brand 37. Durable and stylish, perfect for modern bathrooms.",4.0,231,U0179,User_965
1b434eba,Shower Panel,142.85,Brand 17,"A high-quality shower panel made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.9,466,U0801,User_531
9a5a4cba,Cabinet,561.16,Brand 43,"A high-quality cabinet made by Brand 43. Durable and stylish, perfect for modern bathrooms.",4.3,128,U0714,User_751
4c6fa85e,Bidet,941.52,Brand 39,"A high-quality bidet made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.5,96,U0992,User_571
23383bed,Toilet Brush,88.94,Brand 47,"A high-quality toilet brush made by Brand 47. Durable and stylish, perfect for modern bathrooms.",4.9,459,U0122,User_117
8f364fac,Toilet Seat,424.03,Brand 26,"A high-quality toilet seat made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.7,403,U0189,User_11
134a0252,Bidet,490.24,Brand 20,"A high-quality bidet made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.9,255,U0373,User_712
ac76d356,Toilet Brush,374.3,Brand 9,"A high-quality toilet brush made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.1,309,U0165,User_389
d1e2566d,Cabinet,760.76,Brand 38,"A high-quality cabinet made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.1,39,U0293,User_728
fe44aebd,Corner Shelf,271.92,Brand 23,"A high-quality corner shelf made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.7,102,U0675,User_190
def5ea23,Pipe Connector,460.46,Brand 9,"A high-quality pipe connector made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.1,251,U0961,User_55
02989b5e,Vanity Unit,943.07,Brand 10,"A high-quality vanity unit made by Brand 10. Durable and stylish, perfect for modern bathrooms.",4.8,370,U0466,User_222
e1c90ae3,Wall Mount,291.42,Brand 16,"A high-quality wall mount made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.6,112,U0373,User_61
09f078d2,Sink,473.16,Brand 14,"A high-quality sink made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.2,147,U0292,User_883
c83cb363,Floor Drain,126.12,Brand 25,"A high-quality floor drain made by Brand 25. Durable and stylish, perfect for modern bathrooms.",4.2,106,U0406,User_734
d9f34907,Cabinet,485.53,Brand 9,"A high-quality cabinet made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.4,7,U0569,User_21
f9224117,Pipe Connector,878.01,Brand 17,"A high-quality pipe connector made by Brand 17. Durable and stylish, perfect for modern bathrooms.",4.1,65,U0419,User_822
fb41b2b1,Soap Dispenser,106.87,Brand 28,"A high-quality soap dispenser made by Brand 28. Durable and stylish, perfect for modern bathrooms.",5.0,432,U0312,User_528
116697d9,Heated Towel Rail,411.92,Brand 6,"A high-quality heated towel rail made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.5,363,U0185,User_164
e3057573,Corner Shelf,235.75,Brand 12,"A high-quality corner shelf made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.0,366,U0249,User_183
21b7fcb2,Toilet Seat,936.87,Brand 38,"A high-quality toilet seat made by Brand 38. Durable and stylish, perfect for modern bathrooms.",3.0,128,U0078,User_109
951215c9,Corner Shelf,479.08,Brand 9,"A high-quality corner shelf made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.3,121,U0336,User_827
1fa7d48e,Bidet,427.5,Brand 14,"A high-quality bidet made by Brand 14. Durable and stylish, perfect for modern bathrooms.",3.9,149,U0042,User_467
db73c4d8,Overhead Shower,414.15,Brand 48,"A high-quality overhead shower made by Brand 48. Durable and stylish, perfect for modern bathrooms.",4.4,35,U0603,User_797
9445bb5c,Cabinet,785.74,Brand 44,"A high-quality cabinet made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.1,486,U0812,User_1000
e9143dac,Faucet,672.35,Brand 32,"A high-quality faucet made by Brand 32. Durable and stylish, perfect for modern bathrooms.",3.6,144,U0483,User_713
ee50b7ee,Showerhead,508.76,Brand 50,"A high-quality showerhead made by Brand 50. Durable and stylish, perfect for modern bathrooms.",3.9,11,U0843,User_551
8f92ebd8,Overhead Shower,105.6,Brand 41,"A high-quality overhead shower made by Brand 41. Durable and stylish, perfect for modern bathrooms.",4.0,396,U0688,User_971
4ed73e8c,Water Filter,752.05,Brand 19,"A high-quality water filter made by Brand 19. Durable and stylish, perfect for modern bathrooms.",4.5,226,U0419,User_828
8e69d161,Heated Towel Rail,425.29,Brand 49,"A high-quality heated towel rail made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.0,423,U0594,User_337
8f7899a8,Wall Mount,576.94,Brand 40,"A high-quality wall mount made by Brand 40. Durable and stylish, perfect for modern bathrooms.",4.5,197,U0228,User_347
b2713a33,Drain Cover,97.18,Brand 5,"A high-quality drain cover made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.1,445,U0835,User_175
2ee19318,Toilet Paper Holder,280.32,Brand 29,"A high-quality toilet paper holder made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.3,376,U0175,User_878
c5c1f836,Cabinet,705.18,Brand 14,"A high-quality cabinet made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.2,469,U0877,User_322
f17358d4,Pipe Connector,105.14,Brand 41,"A high-quality pipe connector made by Brand 41. Durable and stylish, perfect for modern bathrooms.",3.4,294,U0774,User_810
a36525b8,Drain Cover,843.58,Brand 12,"A high-quality drain cover made by Brand 12. Durable and stylish, perfect for modern bathrooms.",4.6,475,U0385,User_774
064d2e12,Showerhead,979.15,Brand 9,"A high-quality showerhead made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.7,24,U0647,User_571
362b097d,Shower Curtain,260.96,Brand 9,"A high-quality shower curtain made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.2,253,U0215,User_275
e1c90ae3,Wall Mount,291.42,Brand 16,"A high-quality wall mount made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.6,112,U0504,User_225
e6abd0da,Soap Dispenser,468.93,Brand 43,"A high-quality soap dispenser made by Brand 43. Durable and stylish, perfect for modern bathrooms.",4.8,408,U0127,User_518
15b2611c,Water Filter,715.11,Brand 5,"A high-quality water filter made by Brand 5. Durable and stylish, perfect for modern bathrooms.",4.8,80,U0125,User_943
e2177a9b,Floor Drain,939.04,Brand 44,"A high-quality floor drain made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.8,84,U0114,User_175
21ba6817,Hand Dryer,50.8,Brand 33,"A high-quality hand dryer made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.2,32,U0212,User_974
93673ce7,Soap Dispenser,834.02,Brand 32,"A high-quality soap dispenser made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.5,131,U0313,User_339
8717277a,Pipe Connector,367.95,Brand 12,"A high-quality pipe connector made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.1,277,U0879,User_499
8abc165c,Soap Dispenser,193.05,Brand 27,"A high-quality soap dispenser made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.9,295,U0219,User_478
06c34369,Floor Drain,612.34,Brand 27,"A high-quality floor drain made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.3,251,U0684,User_473
1e1e1c6d,Toilet Paper Holder,230.46,Brand 45,"A high-quality toilet paper holder made by Brand 45. Durable and stylish, perfect for modern bathrooms.",4.1,104,U0858,User_236
b8324504,Faucet,870.97,Brand 39,"A high-quality faucet made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.4,84,U0993,User_426
7e32d536,Toilet Paper Holder,977.01,Brand 7,"A high-quality toilet paper holder made by Brand 7. Durable and stylish, perfect for modern bathrooms.",3.4,6,U0957,User_252
f74b19b4,Toilet Paper Holder,433.56,Brand 37,"A high-quality toilet paper holder made by Brand 37. Durable and stylish, perfect for modern bathrooms.",4.9,270,U0220,User_33
65707d59,Towel Rack,515.08,Brand 9,"A high-quality towel rack made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.8,66,U0861,User_818
d8297c0f,Plunger,590.15,Brand 31,"A high-quality plunger made by Brand 31. Durable and stylish, perfect for modern bathrooms.",3.5,142,U0302,User_784
a41d52b7,Overhead Shower,571.69,Brand 1,"A high-quality overhead shower made by Brand 1. Durable and stylish, perfect for modern bathrooms.",3.4,431,U0111,User_597
8b70dbd7,Hand Dryer,701.48,Brand 30,"A high-quality hand dryer made by Brand 30. Durable and stylish, perfect for modern bathrooms.",3.7,104,U0522,User_698
025159b9,Shower Curtain,908.71,Brand 20,"A high-quality shower curtain made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.3,390,U0301,User_619
309d723a,Water Filter,846.35,Brand 9,"A high-quality water filter made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.8,96,U0686,User_33
b461a498,Bathroom Scale,969.93,Brand 16,"A high-quality bathroom scale made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.9,150,U0528,User_364
ee0f4666,Heated Towel Rail,567.16,Brand 47,"A high-quality heated towel rail made by Brand 47. Durable and stylish, perfect for modern bathrooms.",3.5,143,U0989,User_923
eae90128,Toilet Seat,757.14,Brand 17,"A high-quality toilet seat made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.8,336,U0127,User_617
05ecdc63,Bathtub,286.93,Brand 49,"A high-quality bathtub made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.8,386,U0363,User_8
af19cb75,Hand Shower,862.38,Brand 8,"A high-quality hand shower made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.3,261,U0199,User_998
689653b8,Bathroom Scale,904.06,Brand 31,"A high-quality bathroom scale made by Brand 31. Durable and stylish, perfect for modern bathrooms.",3.2,48,U0992,User_931
b9b996dc,Towel Rack,74.26,Brand 45,"A high-quality towel rack made by Brand 45. Durable and stylish, perfect for modern bathrooms.",3.6,467,U0875,User_653
530a21b6,Floor Drain,445.95,Brand 22,"A high-quality floor drain made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.9,204,U0708,User_613
0e17f388,Mirror,889.84,Brand 44,"A high-quality mirror made by Brand 44. Durable and stylish, perfect for modern bathrooms.",5.0,61,U0572,User_349
6b479acf,Toilet,253.73,Brand 49,"A high-quality toilet made by Brand 49. Durable and stylish, perfect for modern bathrooms.",4.4,318,U0717,User_239
2fcee6a5,Bidet,512.18,Brand 34,"A high-quality bidet made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.3,404,U0066,User_51
c74dd562,Bathtub,99.18,Brand 42,"A high-quality bathtub made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.6,205,U0098,User_628
73290761,Toilet,117.75,Brand 33,"A high-quality toilet made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.5,324,U0208,User_387
403fca9d,Faucet,964.39,Brand 17,"A high-quality faucet made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.7,131,U0744,User_250
0e54fcf8,Wall Mount,599.24,Brand 8,"A high-quality wall mount made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.1,94,U0855,User_51
14da8ff3,Heated Towel Rail,606.98,Brand 7,"A high-quality heated towel rail made by Brand 7. Durable and stylish, perfect for modern bathrooms.",4.8,16,U0230,User_718
52a0f618,Pipe Connector,770.04,Brand 33,"A high-quality pipe connector made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.7,149,U0612,User_13
19d4b4b1,Overhead Shower,442.28,Brand 49,"A high-quality overhead shower made by Brand 49. Durable and stylish, perfect for modern bathrooms.",4.2,466,U0186,User_47
0fb2c971,Faucet,798.84,Brand 21,"A high-quality faucet made by Brand 21. Durable and stylish, perfect for modern bathrooms.",3.8,206,U0273,User_51
9cd75654,Hand Dryer,87.57,Brand 45,"A high-quality hand dryer made by Brand 45. Durable and stylish, perfect for modern bathrooms.",3.7,297,U0403,User_65
8cdfb651,Drain Cover,286.57,Brand 13,"A high-quality drain cover made by Brand 13. Durable and stylish, perfect for modern bathrooms.",4.7,375,U0914,User_161
8218a39b,Wall Tiles,461.53,Brand 18,"A high-quality wall tiles made by Brand 18. Durable and stylish, perfect for modern bathrooms.",3.2,285,U0836,User_141
90f168f7,Corner Shelf,51.75,Brand 49,"A high-quality corner shelf made by Brand 49. Durable and stylish, perfect for modern bathrooms.",4.0,170,U0553,User_62
96401b5b,Overhead Shower,487.23,Brand 12,"A high-quality overhead shower made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.9,19,U0466,User_385
b388bb64,Water Filter,980.92,Brand 26,"A high-quality water filter made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.2,21,U0085,User_88
7b6a6633,Corner Shelf,438.14,Brand 26,"A high-quality corner shelf made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.5,256,U0573,User_253
00f69ef1,Cabinet,948.81,Brand 41,"A high-quality cabinet made by Brand 41. Durable and stylish, perfect for modern bathrooms.",3.2,450,U0792,User_231
4c317822,Cabinet,974.49,Brand 32,"A high-quality cabinet made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.9,277,U0508,User_925
c27867c6,Shower Curtain,749.58,Brand 6,"A high-quality shower curtain made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.6,187,U0418,User_499
73b86797,Toilet Brush,578.69,Brand 23,"A high-quality toilet brush made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.6,382,U0037,User_967
47fb9097,Water Filter,488.59,Brand 50,"A high-quality water filter made by Brand 50. Durable and stylish, perfect for modern bathrooms.",4.8,473,U0175,User_525
